name,capacity_mw
River Road Solar  LLC,5.0
River Rouge,368.9
River Solar,2.0
River Terminal Development Solar,2.6999999999999997
River Valley,350.0
Riverbay,43.5
Riverbend Landfill,4.8
Riverhead,1.5
Riverhead Solar Farm,20.0
Riverside,136.0
Riverside (MN),585.9
Riverside (OK),1121.7
Riverside Energy Center,674.9000000000001
Riverside Energy Resource Center,196.0
Riverside Generating LLC,1150.0
Riverside Holyoke,6.9
Riverside RWQCP Fuel Cell,1.4
Riverside Renewable Energy LLC,7.5
Riverton,300.2
Riverview Energy Center,47.0
Riverview Energy Systems,6.6
Riverview Solar,1.5
Riverwood 100 Building,1.1
Riverwood International Macon Mill,73.4
Riviera,1295.0
Roadrunner Solar,20.2
Roanoke Rapids,100.0
Roaring Creek Water Power,2.0
Robbins Lumber,3.2
Robbs Peak,25.5
Roberds Garden CSG,1.0
Robert A Reid,194.8
Robert D Willis,8.0
Robert Moses Niagara,2429.1000000000004
Robert Moses Power Dam,912.0
Robert Mueller Energy Center,6.1
Robert O Schulz Solar Farm,1.3
Robert P Mone Plant,594.0
Robert S Kerr,110.0
Robeson County LFG to Energy,2.0
Robins,183.8
Rochelle Energy Center,4.800000000000001
Rochester 2,8.5
Rochester 26,3.0
Rochester 5,43.6
Rochester Hydro,2.6
Rock Creek,126.0
Rock Creek Dairy,3.2
Rock Creek I,2.1
Rock Creek II,1.9
Rock Creek LP,3.0
Rock Creek Wind Project,300.0
Rock Falls Wind Farm LLC,154.5
Rock Farm,5.0
Rock Hall,1.0
Rock Island,629.4
Rock Lake CT,25.0
Rock Rapids,2.5
Rock River,168.9
Rock River I LLC,50.0
Rock Solid,8.2
RockGen Energy Center,561.0
Rockfish Solar LLC,10.3
Rockford,2.9000000000000004
Rockford Solar Farm,2.6
Rockingham County CT Station,977.5
Rockingham Solar  LLC,5.0
Rockland Bakery Inc.,1.5999999999999999
Rockland Solar CSG,2.0
Rockland Wind Farm,79.2
Rockport,2600.0
Rocksprings,149.3
Rockton,1.1
Rockville 1 & 2,10.800000000000004
Rockville Solar I LLC,2.8
Rockville Solar II  LLC,2.7
Rockwell Solar LLC,3.5
Rockwood,49.8
Rocky Brook Hydroelectric,1.6
Rocky Ford,10.0
Rocky Mount Mill,1.6
Rocky Mountain Energy Center,685.0999999999999
Rocky Mountain Hydroelectric Plant,847.8000000000001
Rocky Reach,1299.6000000000001
Rocky Ridge Wind Project,148.8
Rocky River (CT),31.0
Rocky River (SC),3.9000000000000004
Rocky Road Power LLC,415.5
Rodeo Solar C2,1.5
Rodeo Solar D2,1.5
Roeder Family Wind Farm LLC,1.6
Roger Road WWTP,1.1
Rogers,6.8
Rokeby,266.1
Rolfe Canal Hydro,4.3
Roll Delano,1.1
Roll Delano 2,1.0
Roll Lost Hills,1.1
Rolla Solar Farm (MO),2.8
Rolling Hills,115.8
Rolling Hills Generating,977.5
Rolling Hills Wind Farm,443.9
Rolling Thunder Wind Farm Hybrid,25.8
Rollingstone Holdco CSG,5.0
Rollins,12.1
Rollins Wind Project,60.0
Rollinsford,1.4
Romark PA Solar,1.8
Roosevelt,36.0
Roosevelt Biogas 1,36.5
Roosevelt County,250.0
Roper Farm  LLC,5.0
Roquette America,84.4
Roscoe Wind Farm LLC,209.0
Rose Hill,2.0
Roseburg Forest Products Biomass,13.4
Roseburg LFG,1.6
Roseman,1.8
Rosemary Power Station,180.0
Rosemount Community Solar,5.0
Roseton Generating Facility,1242.0
Roseville Energy Park,165.0
Roseville Power Plant #2,66.0
Roseville Solar,1.0
Rosewood Solar,2.0
Ross,450.0
Ross Hall Central Utility Plant,4.6
Roswell Solar  LLC,70.0
Roth Rock North Wind Farm  LLC,10.0
Roth Rock Wind Farm LLC,40.0
Rothschild Biomass Cogen Facility,57.5
Rotor Clip,2.8
Round Butte,372.5
Roundtop,22.0
Rousselot Inc,6.7
Route 14A CDG Solar North and South LLC,4.0
Route 57 Solar,1.5
Route 66 Wind Plant,150.0
Rowan,1192.0
Rowesville Rd Plant,9.6
Roxboro,2558.2
Roxboro Farm,5.0
Roxboro Solar Farm  LLC,5.0
Royal Solar,4.9
Royal Wine Corp Solar Power Plant,1.0
Roza,12.9
Rubart,120.0
Rudy Solar  LLC,1.5
Rugby Wind Power Project,149.0
Rumford Cogeneration,102.6
Rumford Falls Hydro Facility,44.5
Rumford Power LLC,274.5
Runway  Solar Farm,2.0
Rush Creek,13.100000000000001
Rush Creek Wind,600.0
Rush Island,1242.0
Rush Springs Wind,249.9
Ruskin Solar,2.0
Russell City Energy Center,655.0
Russell D Smith,6.1
Russell Downtown,15.7
Russell Energy Center,15.0
Rutan,4.0
Rutgers Biomedical and Health Cogen,10.5
Rutherford Farm,74.8
Ruthton Ridge LLC,1.9
Rutland,13.2
Ruxton Park,1.0
Ryan,52.8
Ryegate Power Station,21.5
Ryegrass Windfarm,23.0
Río Blanco,5.0
S A Carlson,96.3
S C Moore,190.8
S D Warren Westbrook,69.7
S E Hazelton A,8.399999999999999
S O Purdom,270.1
S W Bailey,25.9
S&P Windfarm LLC,2.0
SABIC Innovative Plastics Mt. Vernon,108.0
SAF Hydroelectric LLC,9.599999999999998
SAS Solar Farm,2.0
SC 1 Data Center  Phase 2,92.70000000000002
SC Landfill Energy LLC,1.9
SCA Cogen 2,193.39999999999998
SCCCD - Clovis Community College,1.3
SCCCD - Fresno Community College,2.2
SCDA Solar 1,7.0
SCE&G Curie CSG,2.0
SCE&G Nimitz CSG,8.0
SCE&G Springfield CSG,6.1
SCE-Snowline-Duncan Road (North),1.5
SCE-Snowline-Duncan Road (South),1.0
SCE-Snowline-White Rd (Central),1.5
SCE-Snowline-White Road (North),1.5
SCE-Snowline-White Road (South),1.5
SCU000 El Camino Real Fuel Cell,1.5
SDCCD - Miramar,1.1
SDCWA - Twin Oaks,1.1
SDM000 Clarkson Fuel Cell,1.8
SDS Lumber Gorge Energy Division,10.0
SECCRA Community Landfill,2.5
SEGS III,34.2
SEGS IV,34.2
SEGS IX,92.0
SEGS V,34.2
SEGS VI,35.0
SEGS VII,35.0
SEGS VIII,92.0
SEMASS Resource Recovery,98.5
SEPV 1,2.0
SEPV 18,2.0
SEPV 2,2.0
SEPV 8,12.0
SEPV Imperial Dixieland East,2.0
SEPV Imperial Dixieland West,3.0
SEPV Mojave West,20.0
SEPV Palmdale East,10.0
SEPV9 Power Plant,9.0
SEV NM Phase 2,2.0
SF Southeast Cogen Plant,2.1
SF State University,1.5999999999999999
SFDK Solar,6.3
SID Solar I  LLC,5.0
SIUC,5.1
SJ/SC WPCP,8.399999999999999
SJA Solar LLC-Solterra Monastery CSG,20.1
SL Babylon,9.0
SMMPA Methane Energy Facility,1.6
SMPA Solar 1 Community Solar,1.0
SMUD at Fleshman,2.9
SMUD at Grundman,17.0
SMUD at Lawrence,1.0
SMUD at Van Conett,2.9
SOCCD,1.3
SPA Cogen 3,173.9
SPI Anderson 2,30.2
SPS1 Dollarhide,10.0
SPS2 Jal,10.0
SPS3 Lea,10.0
SPS4 Monument,10.1
SPS5 Hopi,10.1
SR Arlington II,102.5
SR Camden,12.0
SR Hazlehurst,20.0
SR Houston,3.1
SR Jenkins Ft Lupton,13.0
SR Jonesborough,4.4
SR Kersey,3.5
SR Kersey II,1.0
SR Mavericks,7.8
SR Platte Solar Farm,16.0
SR Skylark B,2.0
SR Skylark C,1.1
SRI International Cogen Project,6.0
ST-1/1A Engine No 1,1.3
SUNY Old Westbury College,1.8
SVEP Solar Project Company,2.0
SX Landfill Energy LLC,3.2
Sabattus Solar LLC,5.0
Sabert Solar,1.8
Sabetha Power Plant,21.800000000000004
Sabine,1811.8000000000002
Sabine Cogen,106.5
Sabine River Works,601.1
Sacket Lake Rd #2 Community Solar Farm,1.7
Sacramento (SMUD),1.5
Sacramento Fairbain Water Treatment Plant,1.0
Sacramento Regional County Sanitation PV,3.5
Sacramento Soleil LLC,1.0
Saddle Mountain Solar I,15.0
Saddleback Ridge Wind Farm,34.2
Sadiebrook NC Solar,5.0
Safe Harbor,417.5
Sagamore Plant Cogeneration,7.4
Sage Solar I-III,57.6
Sagebrush Power Partners,100.7
Sagitta Community Solar,1.0
Saguaro,184.5
Saguaro Power,127.2
Saint Agnes Medical Center,7.0
Saint Albans Solar,4.9
Saint Catherine of Siena Medical Center,2.2
Saint Francis Hospital,1.6
Saint Johns Health Center,1.2
Saint Marys Falls,23.7
Saint Marys Hospital Power Plant,15.399999999999999
Salem Electric Department,1.3
Salem Energy Systems LLC,4.5
Salem Harbor Station NGCC,798.2
Salem Smart Power Center,5.0
Salem Street Dept,1.8
Salem Water Plant,2.0
Salina,259.2
Salinas,15.5
Salinas River Cogeneration,38.9
Salisbury,1.3
Salisbury City of,6.4
Salisbury Solar,3.8
Salmon Creek 1,8.5
Salmon Diesel,5.0
Salmon Falls,1.2000000000000002
Salmon Falls Wind Park,21.0
Salt Fork Wind Project  LLC,174.0
Salt Lake Energy Systems,3.2
Salt Palace Solar Gen Plant,1.3
Salt Springs,42.0
Salt Valley Wind Plant,1.2
Salton Sea Power Gen Co - Unit 2,20.0
Salton Sea Power Gen Co - Unit 3,53.9
Salton Sea Power Gen Co - Unit 4,47.5
Salton Sea Power Gen Co Unit 1,10.0
Salton Sea Power LLC - Unit 5,58.3
Saluda Dam,2.4
Saluda Lexington,207.3
Saluda Solar  LLC,6.8
Saluda Solar II,3.4
Sam Rayburn,215.2
Sam Rayburn Dam,52.0
Samarcand Solar Farm  LLC,5.0
Sampson County Disposal,9.6
Sampson Road Community Solar,2.0
Sampson Solar,2.0
San Antonio Regional Hospital,2.7
San Antonio West Solar Rooftop,1.5
San Diego State University,15.1
San Diego Zoo,1.0
San Dimas,9.9
San Dimas Wash Generating Station,1.0
San Emidio,11.8
San Fermin Solar Farm,27.0
San Fernando,5.6
San Francisquito 1,65.5
San Francisquito 2,46.0
San Gabriel Hydro Project,5.0
San Gorgonio Farms Wind Farm,31.0
San Gorgonio Westwinds II LLC,43.4
San Gorgonio Windplant WPP1993,49.5
San Isabel Solar  LLC,30.0
San Jacinto County Peaking Facility,170.0
San Jacinto Steam Electric Station,176.4
San Joaquin 2,2.8
San Joaquin 3,4.0
San Joaquin Solar,21.3
San Jose Cogeneration,6.0
San Juan,924.0
San Juan CC,864.0
San Juan Mesa Wind Project LLC,120.0
San Luis Solar Garden,1.2
San Luis Valley Solar Array,2.7
San Luis Valley Solar Ranch,35.0
San Miguel,410.0
San Miguel I Solar Energy Center,10.0
San Miguel II Solar Energy Center,10.0
San Pablo Raceway,100.0
San Roman Wind I  LLC,95.3
Sand Bar Power Plant,16.2
Sand Bluff Wind Farm,90.0
Sand Drag LLC,19.0
Sand Hill,696.3999999999999
Sand Lake DPC Solar,1.0
Sand Point,4.0
Sand Ranch Windfarm LLC,9.9
Sand Valley Power Station,4.800000000000001
Sandoval Solar Energy Center,6.1
Sandstone Rapids,3.8
Sandstone Solar,45.0
Sandy Creek Energy Station,1008.0
Sandy Cross Solar  LLC,1.2
Sandy Ridge Wind Farm,50.0
Sandy Solar,5.0
Sanford,2377.7999999999997
Sanford Dam,3.5999999999999996
Santa Ana 1,3.2
Santa Ana 3,3.1
Santa Clara Cogen,7.8
Santa Cruz Energy,1.6
Santa Fe Solar Energy Center,9.5
Santa Fe Springs Rooftop Solar BLDG H,1.5
Santa Fe Springs Rooftop Solar BLDG M,1.8
Santa Felicia Dam,1.3
Santa Isabel Wind Farm,101.2
Santa Maria EPG,5.5
Santa Maria LFG Power Plant,1.1
Santa Rita East,302.4
Santa Rita Jail Fuel Cell,1.4
Santa Rita Jail Hybrid,4.9
Santa Rita Wind Energy,300.0
Santa Rosa Energy Center,274.5
Santa Rosa Junior College Petaluma Solar,1.2
Santan,1325.9999999999998
Santeetlah,45.0
Santolina Solar Energy Center,10.5
Sapphire Solar,2.0
Sappi Cloquet Mill,94.5
Sappony Solar LLC,20.0
Sarah Solar,5.0
Saranac Facility,285.6
Sarasota County LFGTE Facility,6.4
Saratoga Solar LLC,5.0
Saratoga Wind Farm,66.0
Sargent,2.4
Sargent Canyon Cogeneration,38.2
Sarpy County,338.4
Sartell Dam,9.299999999999999
Sartell Holdco CSG,5.0
Sauder Power Plant,7.2
Sauk DPC Solar,1.0
Savannah River Mill,140.4
Savannah River Site Biomass Cogen,20.8
Savoonga,1.7000000000000002
Savoy Solar PV,2.0
Sawtooth Wind Project,22.4
Saxon Falls,1.6
Sayreville,212.0
Sayreville Cogeneration Facility,430.20000000000005
Sayreville Solar Project,3.1
Scammon Bay,1.3
Scandia CSG,5.0
Scandia Community Solar Garden,2.5
Scanlon,1.6
Scarlet Solar,2.0
Scattergood,875.9999999999999
Scenic Hill Solar III,5.0
Scenic Hill Solar IV  LLC,2.2
Schaghticoke,16.0
Schell Solar Farm,5.0
Scherer,3564.0
Schiller,171.2
Schofield Generating Station,50.4
School Sisters CSG,1.0
School Street,42.0
Schoolfield Dam,4.5
Schultz CSG,1.8
Schuylerville,2.0
Schuylkill Generating Station,39.8
Schwinghamer Project CSG,1.0
Scituate PV,2.5
Scituate Wind,1.5
Scotland Dam,2.0
Scotland Solar RES,1.1
Scott Flat,1.0
Scott Solar Farm,17.0
Scott-II Solar LLC,20.0
Scrubgrass Generating Plant,94.7
Scurry County Wind II,120.0
Scurry County Wind LP,130.5
SeaWorld Aquatica,1.0
Seaboard Solar LLC,5.0
Seabrook,1242.0
Seabrook Solar,72.5
Seabrook Solar Plant,6.8
Seabrook Village,3.1
Seadrift Coke LP,7.6
Searchlight Solar,17.5
Sears Hydroelectric Plant,1.4000000000000001
Searsburg,4.0
Searsburg Wind Turbine,6.0
Seaside Heights Power Plant,6.0
Second Imperial Geothermal,80.0
Secord,1.2
Security,3.4
Sedberry Farm,5.0
Sediver,2.9
Seiling Wind I,199.0
Seiling Wind II,98.6
Selawik,1.7000000000000002
Seldovia,2.2
Selective Insurance,2.2
Selis Ksanka Qlispe,207.6
Selkirk Cogen,446.0
Selma Solar LLC,5.0
Selmer Farm LLC,15.8
Selmer I,16.0
Selmer II,8.0
Seminoe,51.599999999999994
Seminole,1.6
Seminole,1701.0
Seminole (FL),1471.8
Seminole Energy,4.800000000000001
Seminole Mill,30.0
Senate Wind LLC,150.0
Sendero,78.0
Seneca City of,10.0
Seneca Energy,17.600000000000005
Seneca Falls Hydroelectric Project,5.1
Seneca Generation LLC,469.0
Seneca Nation Cattaraugus Wind Turbine,1.5
Seneca Sustainable Energy LLC,19.8
Sentinel Energy Center  LLC,800.0
Sepulveda Canyon,8.5
Sequoyah,2441.0
Settlers Hill Gas Recovery,6.0
Settlers Trail Wind Farm LLC,150.4
Seven Mile Hill,146.2
Seville,5.4
Seville 1,20.0
Seville 2,30.0
Sewalls,2.0
Seward (AK),15.600000000000001
Seward (PA),585.0
Seward Wind Farm,1.7
Sewell Creek Energy,570.0
Seymour Hills Wind Project  LLC,30.2
Shady Hills Generating Station,541.2
Shady Oaks Wind Farm,109.5
Shaffer,5.0
Shafter Solar LLC,20.0
Shakopee Energy Park,46.5
Shakopee Met Council WTP,1.3
Shane's Wind Machine,1.3
Shankle Solar Center LLC,4.8
Shannon Farm,5.0
Shannon Wind,204.0
Shaokatan Hills LLC,11.8
Sharon Spring,3.0
Sharon Springs,2.0
Sharon Station,2.7
Sharpe,20.0
Shasta,714.0
Shasta Solar Farm,3.0
Shavano Falls Hydro,2.8
Shavano Falls Hydro Drop 4,4.8
Shaw Creek Solar  LLC,74.9
Shawboro PV1,20.0
Shawmut,8.8
Shawnee,1575.0
Shawnee (PA),20.0
Shawville,632.0
Sheboygan Falls,346.8
Sheep Creek Hydro,1.6
Sheep Solar,2.2
Sheepskin,41.7
Sheffield Wind,40.0
Shelbina Power #1,4.6
Shelbina Power #2,6.6000000000000005
Shelbina Power #3,3.6
Shelby  NC,4.2
Shelby  Toms Street,1.8
Shelby North,1.8
Shelby Randolph Road Solar 1  LLC,2.0
Shelby Solar Array,1.9
Shelby Solar Energy Generation Facility,1.0
Shelby South,1.8
Sheldon,228.7
Sheldon Solar,2.3
Sheldon Springs Hydroelectric,25.2
Shell Chemical,80.0
Shell Deer Park,268.2
Shell New Energies  Junction City,1.6
Shelter Solar,5.0
Shenandoah,20.0
Shepaug,37.2
Shepherd Center,1.7
Sherbino I Wind Farm,150.0
Sherbino II,145.0
Sherburne Community Solar,5.0
Sherburne Community Solar One LLC CSG,1.0
Sherburne County,2469.3
Sherburne North Project CSG,5.0
Sheridan School Corporation Solar,1.5
Sherman,7.2
Sherman Avenue,112.8
Sherman Island,36.3
Sherman Solar,1.0
Sherwood H Smith Jr Energy Complex,2244.8
Shiloh Hwy Solar,5.0
Shiloh I Wind Project,150.0
Shiloh III Wind Project LLC,102.5
Shiloh IV Wind Project LLC,102.5
Shiloh Wind Project 2 LLC,150.0
Shirley Landfill,1.0
Shirley Water,2.0
Shirley Wind,20.0
Shishmaref,1.5
Shoe Creek Solar  LLC,65.0
Shoemaker,41.9
Sholes Wind Energy Center,160.0
Shooting Star,104.0
Shore Point Solar,1.0
Shoreham,71.5
Shoreham Energy LLC,100.0
Shoreham Solar Commons,24.9
Short Hills Mall,2.7
Short Mountain,3.2
Shoshone (CO),14.4
Shoshone (WY),3.0
Shoshone Falls,11.5
Shrewsbury,19.5
Shrewsbury Solar,2.5
Shuman Solar,2.2
Shungnak,1.2000000000000002
Shute Creek Facility,144.0
Sibley Mill,2.0999999999999996
Sibley No Two,1.1
Sibley One,5.2
Sidney (NE),5.1
Sidney (OH),13.5
Sidney A Murray Jr Hydroelectric,192.0
Sidney MT Plant,4.0
Sierra Nevada Brewing Co Hybrid,4.2
Sierra Pacific Aberdeen,18.0
Sierra Pacific Burlington Facility,28.0
Sierra Pacific Burney Facility,20.0
Sierra Pacific Lincoln Facility,19.2
Sierra Pacific Loyalton Facility,20.0
Sierra Pacific Quincy Facility,35.2
Sierra Pacific Sonora,7.5
Sierra Solar Greenworks,20.0
Sierra SunTower Solar Gen Station,7.5
Sigel Wind Park,64.0
Sigmon Catawba Farm,5.0
Signal Hill Generating LLC,80.0
Signal Hill West Unit,5.7
Sikeston Power Station,261.0
Sikorsky Aircraft CHP,9.299999999999999
Silas Ray,143.80000000000007
Siler 421 Farm  LLC,5.0
Silicon Valley Clean Water,1.2
Silver Bay Power,131.6
Silver City WWTP PV Project,1.0
Silver Creek,250.5
Silver Lake (VT),2.2
Silver Lake Solar Farm,1.7
Silver Lake Solar Photovoltaic Facility,1.8
Silver Sage Windpower,42.0
Silver Star I Wind Power Project,60.0
Silver State Solar Power North,52.0
Silver State Solar Power South,260.09999999999997
Silverhawk,664.7
Silverton Solar,2.2
Silvi Gibraltar Rock,2.5
Silvis,2.1
Sim Gideon,623.0
Simcoe Solar,20.0
Simon Solar Farm LLC,30.0
Simonds,1.7999999999999998
Simons Farm,5.0
Simplot Leasing Don Plant,15.9
Simplot Phosphates,11.5
Sinclair Dam,45.0
Sinclair Oil Refinery,6.700000000000001
Sioux,1099.4
Siphon Drop Power Plant,4.4
Siphon Power Project,5.4
Sissonville Hydro,3.0
Site 980 65,2.1
Sithe Independence Station,1086.1
Sixth Street Gas Turbine,24.0
Skagway,4.4
Skelton,16.8
Skidmore College,2.0
Skillman,2.7
Skookumchuck,1.0
Sky Global Power One,51.0
Sky River LLC,76.9
Sky Volt,1.6
Skylark,4.0
Skyline Gas Recovery,6.4
Slana Generating Station,1.2000000000000002
Slate Creek,4.2
Slate Creek Wind Project LLC,150.0
Slayton Solar,1.7
Sleeping Bear LLC,94.5
Sleepy Eye,11.4
Slide Creek,18.0
Slocum,13.5
Sloss Industries Corp,25.0
Sly Creek,12.1
Smallwood,1.2
Smarr Energy Center,242.0
Smith & Wesson at Springfield MA PV,1.9
Smith (NH),15.0
Smith (VT),1.5
Smith College Central Heating Plant,5.3
Smith Falls Hydro Project,38.1
Smith Island,1.7
Smith Mountain,547.5
Smithfield Farmland Corp Bladen,28.5
Smithfield Packaged Meats Corp.,9.2
Smithfield Packaged Meats Corp.,2.8
Smithland Hydroelectric Plant,75.9
Smoky Hills Wind Project Phase I,100.8
Smoky Hills Wind Project Phase II,148.5
Snake Creek,1.2
Snake River,19.199999999999996
Snettisham,78.2
Snider Industries,5.0
Snoqualmie,12.8
Snoqualmie 2,38.7
Snow Camp Solar  LLC,5.2
Snow Hill Solar 2 LLC,2.0
Snowbird Power Plant,1.7999999999999998
Snowden,5.0
Snyder Wind Farm,63.0
SoINCPower5  LLC,5.0
SoINCPower6  LLC,5.0
Soboba Community Solar Project,1.0
Sod Run WTP A,2.0
Soda,14.5
Soda Lake 3,26.0
Soda Lake Geothermal No I II,21.0
Soda Springs,11.0
Soft Maple,16.0
Sol Orchard El Centro PV,20.0
SolaireHolman Solar Project,50.0
Solana Generating Station,280.0
Solano County Cogen Plant,2.8
Solano Wind,228.2
Solar Blythe 2,20.0
Solar Blythe LLC,21.0
Solar Borrego I,26.0
Solar Gen 2 Solar Facility,163.2
Solar Glynn,18.0
Solar Las Vegas MB 2  LLC,1.9
Solar Las Vegas MB-1,5.0
Solar Mule  LLC,1.5
Solar Oasis LLC,20.0
Solar Park Gainesville  LLC,1.6
Solar Photovoltaic Project #02,1.0
Solar Photovoltaic Project #03,1.0
Solar Photovoltaic Project #05,2.5
Solar Photovoltaic Project #06,2.0
Solar Photovoltaic Project #07,2.5
Solar Photovoltaic Project #08,2.0
Solar Photovoltaic Project #09,1.0
Solar Photovoltaic Project #10,1.5
Solar Photovoltaic Project #11,3.5
Solar Photovoltaic Project #13,3.5
Solar Photovoltaic Project #15,3.5
Solar Photovoltaic Project #16,1.5
Solar Photovoltaic Project #17,3.5
Solar Photovoltaic Project #18,1.5
Solar Photovoltaic Project #22,2.0
Solar Photovoltaic Project #23,2.5
Solar Photovoltaic Project #26,6.0
Solar Photovoltaic Project #27,2.0
Solar Photovoltaic Project #28,3.5
Solar Photovoltaic Project #32,1.5
Solar Photovoltaic Project #33,1.0
Solar Photovoltaic Project #42,5.0
Solar Photovoltaic Project #48,5.0
Solar Star 1,318.0
Solar Star 2,279.0
Solar Star California  XLI  LLC,54.0
Solar Star California  XLIV  LLC,9.5
Solar Star California II LLC,2.0
Solar Star New Jersey NJ LLC,1.5
Solar Star North Carolina II LLC,6.5
Solar Star Oregon II,56.3
Solar Star Palo Alto I  LLC,1.3
Soldotna,50.0
Solean Solar Project,4.0
Soliloquoy Ridge LLC,1.9
Solomon Forks Wind Project  LLC,275.6
Solomon Gulch,12.0
Solon Diesel,8.0
Solten Plainville 6000  LLC,4.9
Soluga Farms 1,5.0
Soluga Farms 2 LLC,5.0
Soluga Farms III,5.0
Soluga Farms IV,3.4
Solverde 1,85.0
Solway CT,51.3
Somers Solar Center  LLC,5.0
Somerset Operating Co LLC,655.1
Somerset Plant,107.1
Somerset Windpower LLC,9.0
Somersworth Lower Great Dam,1.3
Somerville Solar,2.3
Sonne One,5.0
Sonne Two,5.0
Sonoco Products Co,40.5
Sonoma California Geothermal,78.0
Sonoma Central Landfill Phase I,3.2
Sonoma Central Landfill Phase II,3.2
Sonoma Central Landfill Phase III,1.6
Sonoma County Fuel Cell,1.4
Sonora 1,1.5
Sooner,1138.0
Sophie Solar,4.5
Soul City Solar,3.5
South,6.7
South Atlantic Services Solar Farm I,1.6
South Bay Fuel Cell Plant,1.5
South Belridge Cogeneration Facility,94.19999999999999
South Cairo,21.6
South Canal Hydro-1,4.0
South Canal Hydro-3,3.5
South Chestnut LLC,50.4
South Colton,21.0
South Columbus Water Resource Facility,3.6
South Consolidated,1.4
South Dakota Wind Energy Cente,40.5
South District Wastewater Treatment Plt,8.0
South Dry Creek Hydro,2.0
South Edwards,4.0
South Energy Center,11.5
South Fond Du Lac,381.6
South Fork,2.0
South Fork Tolt,16.8
South Fork Wind Farm,13.0
South Forks Hydro,8.0
South Generation,6.6000000000000005
South Georgia Medical Center,5.5
South Glens Falls Hydroelectric,13.8
South Hampton,11.5
South Harper,351.0
South Holston,38.5
South Hurlburt Wind LLC,290.0
South Louisburg Solar,5.0
South Main Street,15.8
South Meadow,167.2
South Milford Solar Plant,2.9
South Mills Solar  LLC,3.0
South Oak Creek,1240.0
South Oaks Hospital,1.0
South Plains II,300.0
South Plains Wind Phase I,200.0
South Plant,12.0
South Point Energy Center,708.0
South Robeson Farm,5.0
South Sioux City Solar,2.3
South Solar,2.0
South Strawberry,3.6
South Texas Project,2708.6
South Trent Wind Farm,101.2
South Valley Solar Energy Center,10.0
South Winston Farm  LLC,5.2
Southampton Power Station,71.1
Southampton Solar  LLC,100.0
Southampton Solar PV,2.0
Southbridge Landfill Gas-to-Energy,1.6
Southbridge PV,3.0
Southbridge Solar,1.9
Southcentral Power Project,203.89999999999998
Southeast Berrien Generating Facility,4.8
Southeast Chicago Energy Project,407.19999999999993
Southeast Kern River Cogen,30.799999999999997
Southeast Resource Recovery,35.6
Southeast Steam Plant,13.0
Southerland Farm Solar,5.0
Southern Current One  LLC,10.2
Southern Minnesota Beet Sugar,7.5
Southern Sky Renew Energy Berkley LLC,3.0
Southold,14.0
Southside Water Reclamation Plant,6.6
Southwark,74.4
Southwestern,658.0
Southwestern Bell Telephone,17.200000000000003
Southwick Solar PV,5.0
Sowega Power,99.6
Space Coast Next Gen Solar Energy,10.0
Spalding,2.1
Spanish Fork,3.6
Spanish Fork Wind Park 2 LLC,18.9
Spartan,8.3
Spartan Hills LLC,1.9
Spartan PV 1  LLC,10.5
Spartanburg Water System,4.3
Spaulding 1,7.0
Spaulding 2,3.7
Spaulding 3,6.6
Spearfish Hydro,4.0
Spearville,148.5
Spearville 3 LLC,108.0
